PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50,IID,Population,SEX
-6.670312,27.732538,-21.826368,8.149596,1.9992108,-0.78590494,-0.44617116,-0.3298672,-1.2956606,-1.975364,0.55437434,0.46580416,-0.23615886,-2.6517127,-0.75029016,-1.5611762,1.2663534,-1.0811379,-0.17469671,-1.5844055,0.8421588,-1.4398993,-3.8767695,-1.3828056,-1.8043268,-0.78541625,3.1340048,0.48431915,-1.6707219,0.26063904,1.7816068,0.83211786,0.82508,-2.9361358,5.043669,1.9334697,0.27082196,0.27886677,-3.6523035,0.6557782,-3.4039981,1.5282528,1.3543593,-1.9428229,0.93230677,-0.43570924,4.599411,4.558506,2.6557257,-3.2453933,NA12347,CEU,1
-7.782733,27.40183,-22.2547,8.131569,2.2892513,-0.86163455,-0.2040699,-0.24316174,-1.3246062,-0.45147336,-0.94422215,-1.3133718,1.8700407,-1.0037827,0.8704217,-0.24607491,2.032558,-0.21294867,1.0734777,-2.8817449,3.388286,-2.3700728,-3.9217927,-2.2806756,0.47303098,0.4826333,-3.81008,2.3628082,-4.8053617,-1.457257,-0.9689965,-0.2626419,-3.5633833,-1.3840297,-2.9275346,-0.0326341,-1.3080869,-2.0120203,1.2846782,3.9454489,-0.60839784,-2.7071028,3.6986632,-2.6969287,3.5909407,0.5671121,-0.18256678,-0.109103404,1.7948266,0.42945918,NA07346,CEU,2
-7.924304,27.87257,-22.408203,7.530414,3.0556774,0.49058467,0.066896655,0.0734944,-0.852554,-1.2210467,-0.5531345,-0.047824483,-0.065668695,-0.48297372,0.08802932,1.6594337,2.0161676,1.1398507,0.64931107,-1.6454566,-1.2190781,-0.16423029,3.412148,1.1052957,-2.650421,-3.8187342,-1.0257894,-0.12859145,-1.6465899,-4.3295755,2.199901,-1.0177456,2.0257962,-2.2699325,1.3729879,3.6842883,-0.045221873,-0.77187437,-4.3217807,-0.87094903,-0.7437971,-1.0416713,-0.8474122,-3.6064308,-0.19198395,0.23951022,-2.0974147,1.0583317,-1.9880683,1.1708782,NA12775,CEU,1
-7.401167,27.845976,-21.960098,7.5412226,2.9179385,-1.1626618,0.23025897,-0.4374108,-1.3503445,-1.1339979,0.9628201,-1.891385,1.2744218,-0.3324618,-0.1943884,-0.8355641,-1.8001722,-0.3814166,-2.200353,-1.5631655,3.3077514,0.33510906,0.6045205,1.4960673,-1.2984672,-0.29912248,-4.5621443,-3.5622196,-0.26145482,1.2118839,1.9099495,-0.48567727,2.0757358,-2.5093358,-1.4927888,-1.735393,-2.4593875,-3.3234625,-3.3009946,-0.4739159,0.6501642,1.0726092,-0.1801322,6.396776,2.014105,-1.4956523,-2.94998,-2.302266,-3.795096,0.9692761,NA07014,CEU,2
-7.925312,28.762123,-21.253534,7.3736796,2.1629496,-0.29904813,-0.3777199,-0.18146273,-1.6139203,-1.638014,0.25709695,0.2384518,0.7224828,0.12974721,-0.41725677,2.3433635,0.23334569,-0.4915317,-1.431666,2.1087174,0.54307634,3.5140023,1.4665635,2.0487635,0.28054062,3.1962297,4.4372764,-0.810023,1.7454317,4.738034,3.2398496,1.5755671,0.17131199,0.6858209,-1.8593785,-1.3015299,3.1023023,-1.31582,-3.0258222,-3.1101258,5.357686,-0.6300508,0.23769921,-1.6116716,2.9928937,2.1797185,-1.9877018,-4.761621,5.3232236,2.24221,NA12767,CEU,2
-7.6238027,27.473087,-21.296108,7.874232,2.4682896,-0.31402135,-0.4619145,-0.65422636,-1.3874831,-1.1464556,-1.13496,0.22882147,-0.42123312,0.41203192,0.6937826,0.07224253,0.9878875,1.2828562,-0.0966613,-1.63635,-0.019823596,-4.256653,-0.89654595,-1.309159,2.1568062,1.9099768,-3.1542478,0.15324701,-1.4468826,-0.15386912,-6.6254606,-0.8692516,-1.0694474,0.9124523,-0.26635352,-2.7978673,-0.10852684,4.259504,4.972379,0.023653982,-0.21269326,-1.4893134,0.18625103,0.4984127,-2.3192496,3.9102118,-0.17244203,-3.0564108,1.8973856,-1.1038609,NA12889,CEU,1
-6.45875,26.98764,-21.505539,7.3363986,2.972349,-0.4032213,-0.37096593,-0.50042963,-1.4288964,-0.9373744,-1.2280059,-1.280005,0.09104304,1.8298645,1.1976413,-2.2584743,0.8070574,1.2314434,-2.0335898,-1.0173105,-0.03323174,0.70299774,0.38596,-3.5155528,-1.0837219,-0.58032554,3.614741,-3.4210052,-0.72115064,-1.0778314,-0.4352154,1.721496,5.0992374,3.4249792,3.247559,-5.2133594,-0.4194133,-3.5170996,0.6626914,-0.999416,-5.5523643,-7.216326,3.7375886,2.6478887,-1.9400192,-1.5412227,2.264016,1.9093547,6.365099,2.9007552,NA12386,CEU,2
-6.140203,27.254124,-20.992048,8.133394,2.0368717,-1.0710455,-0.57057005,0.8240805,-1.7574,-1.0621228,0.011818316,-0.16546895,-0.09163121,-0.7258169,2.900505,-2.8600085,0.97406006,-0.19228433,0.3454043,1.0838482,-0.71479875,-1.6524317,-2.0811012,-2.104651,2.0533364,0.47766897,4.569732,3.056417,-1.543458,3.8222442,1.0815166,-3.8932588,1.0882877,-0.7221946,2.2599356,-2.0618548,-1.6648403,2.662281,4.5852675,6.630999,-0.36091378,-3.0498643,-1.0435517,-1.968041,-1.07455,5.793377,0.23173746,3.4723551,0.47368115,-2.1250153,NA06995,CEU,1
-7.5948987,28.705313,-22.146322,7.1285872,3.563042,0.31373,0.42835397,-0.48712862,-1.1137259,-1.617431,1.5071179,0.33495578,-1.6955613,1.5649296,-0.0807183,-0.48137566,0.69704413,3.0677936,-0.09181235,-4.811342,0.3480192,1.762261,0.08415505,0.165974,-3.7969224,0.014540392,-1.1622447,-3.801208,0.4372162,-2.9761178,1.0725335,0.066466816,-3.1000707,-1.6624609,0.27736074,2.5576448,0.7800406,-2.3840034,-1.2600703,-3.2182536,-1.492167,0.008179728,-3.0559547,-2.6218638,2.3914495,-3.174785,2.1335852,-0.21693568,0.47562462,1.2485158,NA12376,CEU,2
-6.746421,27.669455,-21.474857,7.8617597,2.593794,-0.86031383,-0.85985684,0.5436577,-1.2134145,-0.6960142,0.7990834,-0.40203878,0.5976867,0.86325794,0.91660315,-1.4130915,0.11538642,-0.5362532,-0.018773075,-0.19035959,-1.4268433,0.8796133,2.4057746,-0.5595399,2.073354,0.048886433,4.0042577,-2.4041467,0.4043508,3.669997,-0.91636366,2.2470114,3.9356408,1.1274654,-1.3864499,2.1164339,-0.6345593,-2.0315943,3.8212,-1.8809118,1.3487009,0.45212024,1.935764,0.01183073,3.458285,-2.232743,-1.9276134,3.7788682,0.58981365,-2.1888223,NA12342,CEU,1
-7.3414044,28.63636,-21.407505,7.79531,2.3467999,-0.26927328,-0.04512791,0.3225707,-1.933018,-0.9225998,1.3837088,0.24745533,0.19647111,1.7532728,0.1205807,1.5169324,-1.7356864,-3.0402164,-0.40235922,2.634334,-2.0693047,0.2136322,1.4926769,0.8459383,0.008031418,0.3944774,0.6133387,5.0803,-1.8914388,3.88687,-0.4852198,-3.3517923,4.2306304,-0.41605383,-1.6942735,-1.2069608,-1.5802783,0.4129107,1.295907,-0.45673192,3.1594431,2.6937814,-3.780099,-1.8732734,2.6470833,-0.3030885,-2.385384,-3.802025,1.5720001,0.5589225,NA12748,CEU,1
-6.549808,27.496168,-20.767216,7.2202487,2.1027646,0.13751696,0.2573374,-0.018040119,-1.4487116,-1.137612,-0.5728914,-0.9411683,-1.5382863,0.72197545,-0.9563161,1.9083524,-1.194532,-1.4181385,-1.6020819,1.7512813,-2.7647984,-0.36108172,4.007821,3.5980349,2.3065865,-1.3882939,1.3586996,0.4525194,2.739757,2.878269,-2.3431668,1.4445226,4.2052855,1.7096616,4.4950566,-0.13794835,0.035886385,1.2397202,-0.1092224,0.3977907,-0.36001915,1.5217718,-2.0347733,-0.58910966,0.60693073,1.4616747,0.56795317,-3.6399624,0.92996037,2.2134604,NA11931,CEU,2
-6.9383984,26.854961,-20.84411,7.8991847,3.2140422,-0.8577458,0.27685755,0.35644326,-1.034808,-0.41320708,0.34619707,-0.4472128,0.9816226,0.18873885,-0.7766635,2.6552868,0.018536272,0.915077,-0.64320153,-0.4182515,-0.77322316,1.686141,0.7607953,1.2399944,-1.2706476,0.40708065,0.45988864,0.46480557,-2.2301486,-0.2736087,-0.73127455,1.0619572,-2.316002,-0.7648891,-0.6240126,1.9161868,1.2370951,0.046409696,-4.207563,2.6582024,1.1259869,0.1990451,1.0849913,-4.152791,-2.410821,2.49908,-4.384608,-1.571861,0.40753755,-0.43657947,NA12045,CEU,1
-7.2727256,26.658113,-21.066095,7.3641315,2.023318,-0.30995435,-0.495465,-0.39436033,-1.8157477,-1.4608234,0.98066425,-1.1137692,-0.09512136,-0.83840454,1.7470361,-0.34021354,-0.6992412,0.84932685,1.0036256,-1.3191668,3.7625837,-0.8843942,-0.8229917,-0.9923195,2.401644,0.7574908,-0.46815756,0.685031,-2.9607391,1.2746559,-0.7876965,-1.2859908,-2.0945554,1.6722759,1.5498259,-0.18084599,-4.0143604,-2.3692474,-2.4559317,-2.67547,-1.2393732,3.7550101,1.1381316,3.3935843,3.0088828,-2.4583812,-0.33750173,3.9601004,-2.224946,2.7299864,NA12750,CEU,1
-8.216242,26.902647,-20.558855,7.9829593,2.6254451,0.012625678,-0.7011194,-0.40130922,-1.0027776,-1.5125736,-1.2505898,-0.58571887,-0.35501584,2.9270976,-1.395783,2.5891373,0.79109746,-0.9527878,-1.1176757,0.13789275,-0.896133,1.7946459,2.6573522,3.0505438,1.2086151,0.49878094,0.15402593,0.35623914,0.2771205,-1.1369069,0.31019548,1.1186166,1.6233478,0.03878082,-0.71946985,0.7166251,-0.9882585,1.8838869,0.2457643,-0.1291727,-2.9010289,4.5595803,-0.6147962,-4.8608627,-1.9778159,0.6184008,1.4986491,-3.600795,-1.3629975,1.0563488,NA11831,CEU,1
-8.8197775,27.687544,-22.187368,7.438977,1.548777,-0.96525544,-0.78886455,0.7760071,-0.764397,-0.7777541,-0.8544234,-0.21752137,1.2844408,-1.8611373,-0.87975186,-2.0744271,-0.2715516,-1.4185647,1.3124245,1.8495035,-1.0279893,0.70134383,-4.0831,-4.7612123,-0.66248107,0.99051315,-1.120712,3.2196388,0.9522743,-3.8986483,0.07046154,-0.93294567,-5.674145,-1.2194806,-3.8337498,4.4268937,2.116468,2.8622923,-1.5438855,2.2599247,-4.008326,-3.7653708,-1.8599604,-2.0269294,2.065774,2.9796224,-2.1522977,-1.2876136,6.1438456,1.9596546,NA12146,CEU,1
-7.2556868,27.173634,-21.359093,6.1712255,3.055931,0.3630314,0.54965925,-0.43140697,-1.1852865,-0.07187396,0.2984547,-0.33224487,-1.3611954,-1.069344,0.40080816,-0.25070477,-1.7615391,0.5999187,1.3072537,2.213308,-1.5749456,-1.9928555,1.7673916,-0.114980504,2.0541503,0.056632783,-2.8970633,0.38510585,-3.4323952,2.3109238,-0.6856481,1.5272131,4.994984,-0.56887746,-0.48448777,1.3109156,-0.2135957,-4.3574595,1.8678596,-0.2619646,-1.3360434,1.7626619,1.658095,1.111801,-3.3657234,0.4008293,2.2168996,-1.1995702,-2.4102533,-1.2436919,NA11882,CEU,2
-7.3346505,27.496984,-21.22723,6.8214917,2.5704148,0.29108104,-1.3832486,0.8201444,-0.7749165,-1.0324662,-0.6418601,-0.74196047,0.7970784,0.0031426947,0.47667822,-0.9072363,1.0267636,1.4264108,1.8942868,0.1666669,-1.2571214,0.49598184,-0.9790647,-0.33933783,0.48106802,0.45190802,0.26379907,-2.0175095,-0.3460807,2.901285,2.6588778,-0.9967812,1.4958019,0.15405709,0.058189195,0.9043645,-0.97977287,0.66380686,-0.439754,-0.6597948,0.017392706,0.21642058,-1.6515027,0.21503243,0.27364883,-1.1159593,1.1395775,0.33223253,-0.3232925,-0.48453352,NA07056,CEU,2
-6.7188344,28.026709,-20.845755,6.1234884,1.7376894,0.12508284,-0.4861076,-0.38914615,-1.1770079,-0.80142117,0.2827284,0.78176117,-1.6735677,-0.21439554,2.1903875,0.21418451,-0.3814959,-1.0203391,-0.40501305,1.0358766,-0.7511941,-0.11963302,-1.9471639,1.3382412,3.8654747,-0.515458,0.56815,1.0398194,-0.19662483,0.27536622,-2.2502763,-0.72951406,3.3000216,-3.0748513,0.98611873,1.2894125,-5.186499,2.5082927,1.8579298,4.2425194,3.7782195,3.599926,-2.0429664,-1.8737023,-0.72724223,-0.3408877,5.9751663,0.5341967,-1.7982903,0.019582221,NA12707,CEU,1
-7.965932,28.533772,-22.6312,7.2305474,2.6159065,0.018726312,-0.49885955,-0.39024055,-1.8548056,-0.38424438,-0.6673631,1.5514916,0.07551514,0.23697945,0.022189261,0.16612636,0.94677603,-1.743841,-1.9927433,1.9895822,-1.2417383,-0.7801634,-1.2592889,-1.9968947,1.1440891,-1.3890619,-1.8350714,-1.3608115,0.19237612,-0.7635745,0.37442377,0.46916306,4.8837743,-1.9077541,0.9731728,-1.5543597,2.3154428,-1.1418781,-0.06333302,1.5505524,-0.62196696,0.5922009,-1.5827562,0.33394042,-2.6604047,-0.35910425,1.6412193,-0.5896462,-3.0998192,-2.94567,NA12154,CEU,1
-6.858965,27.324978,-21.335089,7.9600644,2.207912,-0.66689485,-0.90232813,-0.8521575,-1.0622767,-0.54394615,0.28265885,-1.0103555,-2.2790349,-1.9920725,0.2568165,-2.8321555,1.2573624,0.8757975,-0.7796143,-2.7807837,3.3712697,1.3615829,-4.5362487,-2.5002553,-3.0149317,1.0462731,-2.7791944,-0.6144327,1.8291326,-2.1973016,-4.5175695,-1.6840116,-2.8681688,-2.9211261,-3.6531093,-0.6599599,8.017051,-5.690927,-1.0458683,-2.4693053,-1.0093497,-0.12679729,-0.9110555,-2.6845357,2.2892013,2.2717423,-3.5775063,2.053174,0.63496774,-3.3699272,NA12753,CEU,2
-7.243069,26.228794,-21.988775,8.278678,2.780753,-0.19253394,-0.31716713,0.7438153,-2.0426912,-0.9274306,0.213198,-0.016472105,-1.3924059,0.8869135,0.9135815,-0.14419891,0.13614024,-2.5321822,-0.6969675,0.7324425,-1.7805697,-0.34042066,-0.010961164,2.533202,-3.1529794,-0.23774602,-3.1581736,-1.4094936,-0.19614048,-3.1071398,-0.9281842,-0.62878954,-4.061452,0.69858205,3.183994,-1.9225551,4.2487307,0.9340724,-1.3765414,-0.22841795,-0.8104674,4.0981684,-2.1196766,-1.8247634,2.545201,-1.21762,5.2633114,0.8320396,-4.3919287,-3.2202494,NA11839,CEU,1
-7.2372665,26.736935,-20.149841,6.6596556,3.2868354,-0.3268356,0.27464584,0.32793072,-1.3838668,-0.75758785,-0.27157584,0.635886,-1.7599405,-0.6223909,-0.93613756,0.55110604,-2.3142922,-0.7700972,1.1062499,2.7270222,-0.6718313,-3.5890777,1.6082693,-1.3187113,3.7869499,1.2936133,-3.669317,1.4966211,-3.6446507,2.3522658,-1.6742175,1.1834648,6.2313104,-2.160466,-0.13753513,1.2119312,-0.56326747,-5.0168943,1.1273088,-0.6553004,-1.7659092,2.3844373,-0.6186974,0.9898668,-4.7745943,1.6567367,3.7670813,-1.7596431,-1.5806619,-1.0023297,NA10859,CEU,2
-7.133963,25.392965,-21.422926,7.428009,2.2528908,-0.033949416,-0.47741652,0.12634015,-1.02119,-2.1191268,-0.8311459,-0.61489487,-0.27775836,-0.5056962,0.43741933,-0.6116479,1.120626,2.5118175,-1.091227,-0.7269493,1.0566171,1.617421,-1.1596326,-0.52874124,1.4949197,2.3672423,-0.7304505,4.1355324,3.0402222,-3.544409,-3.4894795,3.2729363,0.8205192,2.3140142,-2.9024472,-0.5188948,6.60935,-0.7053745,0.6395371,-3.664402,-5.382109,-0.15148203,4.55459,-0.54695684,2.7562115,-0.2249958,0.045510154,1.633435,4.524655,1.0157249,NA12875,CEU,2
-6.236731,27.556347,-21.735895,6.8501263,3.3128192,-1.3685136,-0.32979482,-0.1629509,-1.1132088,-1.0386441,-0.77661777,-0.9472273,-0.60384023,0.7034282,-0.54523,-2.4646142,0.70297897,0.30468965,-0.7818174,-0.48568618,2.8134754,-1.301676,0.95573777,-1.7087157,5.4599442,-2.7759972,2.5405493,-0.45729563,-1.0389236,4.1816792,-2.5802069,2.8410218,2.8595304,-4.6271796,0.844612,-5.24878,-0.42748842,-1.309481,0.19336772,4.007545,0.20261294,-0.33046585,3.8805068,-1.9387523,-0.9710802,-1.476281,-0.17887604,2.6480963,-1.5334344,5.136988,NA07348,CEU,2
-7.2364535,27.394117,-20.617392,7.526006,2.0180488,-0.67450935,-0.5074443,-0.55544865,-0.70716673,0.09693353,-0.7157334,0.62426317,0.4069568,1.4906229,0.236931,-0.982662,-0.23744178,2.0598407,-0.97405976,-1.4570825,-0.895252,-0.09806132,-2.6764684,-0.96404034,1.1642313,-0.9549821,3.7899232,-1.3082323,-0.34394872,-1.7146363,-2.4521315,-0.3566151,-3.4585202,1.0456921,-1.1707597,-0.1612836,-0.39396855,1.8251474,-0.9569168,1.3859673,-0.5717926,-5.2682905,-3.7929463,0.4053522,-1.9859989,1.5545053,0.120401695,1.4149815,-3.217338,2.5602162,NA12156,CEU,2
-7.307416,28.849155,-22.18832,8.081139,2.7339516,-1.1418458,-0.30778328,0.07383272,-1.7107135,-0.4226648,-0.97262025,0.6460765,-0.15800878,-0.4098143,0.25483328,-0.8804177,0.05205476,-1.9721693,-0.5936624,-1.2374203,-2.1143992,-0.9782607,1.5068244,1.3848267,-1.337471,1.1564994,-0.7190674,0.801769,-0.93866646,-2.1694338,-0.64660454,-0.41569254,-0.33275914,-0.9045322,-0.91008335,1.0657259,-0.19885418,0.6017814,1.4034014,1.914934,-2.076417,0.36995062,1.490848,-2.7550974,1.9916974,1.02887,1.3594851,-1.409995,-1.2871299,-3.0405514,NA12044,CEU,2
-7.0213566,26.690945,-21.24711,7.7386885,1.9137517,-0.37425053,-0.7535416,0.047259398,-1.2418735,-0.7306531,0.014816166,-0.5281307,0.0004965106,0.6123409,0.25101432,0.5750766,0.30413005,1.4096761,1.4886713,0.8137676,-0.16255212,-2.4986207,-0.75351983,-0.24874233,1.0239575,1.0017475,0.7293436,-0.14378923,1.0896971,-1.6302088,-1.4393598,0.43750662,1.7300628,1.1490922,-0.06582842,0.5362884,1.9985353,-0.68710285,2.378211,-1.4616678,0.36672378,1.5864956,-0.11737001,-1.1578311,0.8024252,0.48394477,2.3953202,1.5942858,0.51842445,0.7780216,NA11992,CEU,1
-7.288104,26.900225,-21.230097,7.5328865,2.111052,-0.48727918,-0.34946337,0.004832138,-1.0250916,-1.7834572,0.22786793,0.756724,-1.1616253,-0.56006145,-0.0858379,-0.5133703,-0.8436306,-0.17092735,0.61401415,1.5342093,-1.5095611,-0.17965639,2.1208127,1.708671,-1.0202087,-2.3299258,-2.7979054,-0.55224633,-1.6715097,3.1800125,3.4871209,1.7973356,1.9466767,-5.4066515,3.1903036,-3.1828773,-2.1061208,-0.4737021,-4.56581,0.78157395,-0.16901337,-0.013750693,2.2700028,3.2613547,2.687442,-0.99855405,0.27579477,-1.4950414,2.2511225,-0.7420959,NA11829,CEU,1
-6.194965,26.74605,-21.075352,7.8068748,2.2043228,-0.33119875,-0.39358616,0.014131338,-1.3006703,-0.19383343,0.40171608,-1.0375836,0.9524929,-1.1906551,-1.5570632,-0.5070777,0.939335,-2.7593412,0.20652351,0.9918815,0.54226786,-1.7529831,-3.9651098,-3.8104017,-0.48487684,0.6047723,-2.621525,2.1762648,-0.94845355,-3.9841113,-1.7988236,1.369032,-5.40194,-1.7996316,-2.0172467,2.7906365,1.2056682,1.3257474,0.057059616,3.6962788,-2.6361144,-2.1410246,-1.4367543,-2.9906645,2.8005335,2.8373725,-1.6866792,-4.5513663,2.6124103,5.3300037,NA12239,CEU,2
-7.5339704,27.134634,-21.638975,8.185997,1.9931524,0.2516365,-0.17112133,0.04953695,-1.7146392,-0.9196326,0.7637615,-0.28576177,-1.5523762,-1.7980846,0.557681,-2.8548522,-0.18305492,2.506594,-0.8149869,-1.6251111,1.4077924,0.25154206,-3.3421924,-2.3217404,-2.9645712,0.44810742,-2.18897,-0.37484992,1.4411592,-1.4453489,-3.132442,-0.02495204,-3.8874476,-0.23647416,-3.4225109,-0.18525848,8.116097,-5.1092753,-0.23792438,-1.4654592,-1.5521057,-1.8807466,-0.6597429,-0.49160123,2.0193362,1.5749536,-4.182928,2.1186666,0.36303997,-2.0475512,NA12762,CEU,1
-7.0256457,27.381678,-20.67706,6.4612117,1.7910451,-0.08019082,-0.55862343,-0.07028757,-2.0351667,-0.44287366,0.34149873,0.22558582,-0.91028166,-0.17560217,2.602968,0.40284616,0.3819955,-0.48828518,0.13951382,1.3519046,-0.97138,-0.029527351,-1.4845963,0.8320836,5.081635,-0.3845082,1.7872163,1.5802199,-0.7838009,0.2864517,-0.54813415,-0.5315683,3.0294967,-3.2672536,2.282238,0.017399006,-7.000939,2.3326988,2.5804858,5.9098005,2.5350008,2.477989,-2.314384,-1.7305946,-1.9048662,0.5235372,6.677429,0.36993742,0.6676728,-1.2459028,NA12716,CEU,1
-6.5632195,26.957193,-21.726515,7.247274,1.8011339,0.34370854,-0.28566682,0.185863,-1.3811301,-0.51197904,-1.3424155,-1.0442786,0.24255134,-2.451128,-1.5594615,-1.2036424,-1.8068026,-0.49542373,0.07661376,2.2222822,0.5586182,0.5470791,0.6749266,4.849484,-1.7013066,-5.0930834,-3.4757924,-0.43825787,1.193499,-3.6705127,3.431535,0.7295675,6.835727,1.748086,3.2659976,2.2907462,-0.26502484,0.07112382,-5.809935,6.4755363,0.046260748,2.9041731,0.15815167,5.0922604,1.0105191,1.0681382,4.8752413,-7.7044244,1.6186184,-4.3580937,NA12878,CEU,2
-7.225411,27.50611,-21.206898,7.4555297,1.8834563,-0.7663741,0.11192644,0.32398427,-1.7165415,-1.1640887,0.33444342,0.86872613,-0.43576533,1.3173593,-0.69803035,-0.6235122,-1.1683425,0.35566044,-0.55910784,0.76945907,-1.9680253,0.12111446,1.8626238,1.7049962,-1.9936347,-2.0664082,-3.5637233,-0.9425845,-1.020935,5.41624,4.0906096,1.8315578,1.4597379,-5.0300336,4.4744945,-1.6442869,-4.7228165,0.24422033,-3.226088,2.8160033,-0.4721559,-0.20435849,1.2707323,4.596166,2.3373432,-2.627586,0.13323207,1.9732331,0.3529504,-0.27842256,NA10856,CEU,1
-7.576835,26.983534,-21.818312,7.404233,2.4641254,0.3736038,-0.18366499,-1.0887951,-1.4101669,-0.5520495,0.27242318,0.14080498,-1.7335514,-0.7001716,-0.97556925,1.1399746,1.3309999,0.086237326,-1.1018158,-1.5876336,2.6811035,0.9592424,-2.2873995,-1.6333525,-0.10817686,4.96533,-4.870343,0.91942173,3.9052644,-0.8004759,-9.644622,2.1747189,-0.09887402,0.20515032,-7.276106,-0.943027,11.236596,-1.0333303,-2.3021255,-4.2735386,-4.08939,3.0654328,6.466629,0.7856903,1.0581907,-1.5999017,-1.3166524,2.1506553,6.2253675,2.7073684,NA12874,CEU,1
-7.3398957,26.921429,-21.551647,7.423885,1.5670865,-0.4038413,-0.90796506,-0.22459204,-1.461271,-2.359427,0.45551336,-1.7326217,-0.25864902,-0.5526539,-0.08009017,-0.9504019,0.5291366,2.6813734,0.4039142,-2.050391,2.3297312,-0.81470174,-4.3057323,-1.6158237,0.41199663,-1.3057874,0.9081106,-0.04856385,0.72533786,1.3151377,2.2623227,-3.3836787,-0.3200254,-0.72379965,-8.17916,2.953332,2.0615056,-1.805607,2.8236537,-1.0516587,3.3751774,-0.12891126,-0.3394984,1.6201844,-4.132785,-0.8558544,-3.5256855,-4.1307907,-4.9407396,2.2491007,NA12760,CEU,1
-7.1192093,26.415518,-21.587599,7.0356975,2.1495407,-0.5511715,0.100088246,-0.38401014,-1.8237444,-1.3038511,-0.29268578,-0.13939077,0.40289906,-1.9350632,-0.9422407,-1.2747922,0.8978025,1.4987792,1.248906,2.5862162,0.8846027,1.8848658,-1.3081367,-3.9683974,2.1360602,1.5036207,-2.123316,-0.56869894,-3.7774985,5.4637403,-1.0247314,2.0559578,0.83407325,2.5493217,2.1729517,1.1509225,-0.6250588,-3.2173517,0.03367229,-0.5330459,1.8882997,-4.3046365,-0.9555622,0.5803421,-0.24785553,0.07253859,-0.02349075,2.8591766,2.3997974,-0.6105992,NA06985,CEU,2
-6.7370353,26.606668,-21.25992,7.1828995,2.9691813,-1.6548264,0.6407831,0.93256086,-1.4942714,-0.93403673,0.5816235,0.9769509,-0.19363663,0.5731661,0.06487623,0.16681427,-1.2407739,0.6470581,-1.063803,0.05429199,-0.46899924,-1.1100272,-3.168367,-0.34876186,0.26505172,-1.6675285,0.8699418,-0.29648194,3.604269,-0.57067037,1.4705596,0.4340165,-0.22360279,0.512655,1.0508759,-1.9645656,3.3984246,0.41348237,2.205887,-2.4948957,0.54379165,-4.122605,1.5965202,3.658576,-4.6025605,0.44968733,-1.2950071,-1.0003787,4.019373,-0.25623363,NA12003,CEU,1
-6.653325,27.866455,-22.137117,7.6407986,3.160449,0.7828292,0.21650882,-0.46107268,-1.5417625,-0.94346017,0.75757337,0.3496182,2.1951487,-2.288058,-1.7954917,1.3381939,0.8200363,1.5765482,0.08668162,-1.7463686,4.590855,1.2819204,-0.329161,-0.5501321,-4.4280405,-0.66361356,-1.1305988,3.1304162,2.5892472,-1.4099141,1.2011175,0.36064672,-7.336789,6.061923,0.4211473,-0.2820473,-2.6960857,1.3413368,-3.8907824,1.3892415,0.43135545,0.61269736,1.9034002,1.584759,1.5917004,-0.7839308,-0.77909404,8.4883795,-2.3433876,-3.4145925,NA10835,CEU,1
-6.3267164,25.289217,-19.468395,7.066914,1.6815012,-0.46862966,-0.20119691,-0.19108805,-1.203553,-0.9254785,0.43795884,1.1775633,0.053220917,0.13703941,-0.17594893,-0.25214678,0.5911097,0.74091536,-0.10483762,1.5707706,-0.7572043,0.3958965,1.7758313,0.47896484,-0.08688209,-0.1569872,0.050358873,0.075298846,0.3827306,0.6343853,-0.082965404,1.7274584,1.5263948,0.7209411,-1.4386828,-0.293501,-1.4468435,-0.19610839,1.692694,0.6713094,0.49898982,-0.11980798,-0.73738056,0.11573944,0.60474706,0.5958953,-1.232791,-0.39730194,-0.12592237,0.9974854,NA07022,CEU,1
-7.576631,27.836706,-21.878288,7.2687345,3.4559362,-0.051791925,-0.13571788,0.252432,0.025867797,-2.11945,0.82398516,0.058667216,-1.4532553,-0.35251474,2.0957112,4.3411193,-4.3407307,0.5485492,-1.7619022,4.621041,-7.933201,5.2570124,18.632326,7.32361,0.6893356,1.770559,-3.2844574,1.9046907,1.2129768,-3.4351358,-3.8467617,-0.6239054,-1.2829887,5.3178368,0.368607,0.3660621,1.0157847,0.7965647,2.5206192,-1.7544498,-3.9434285,-2.054032,3.534114,0.5532456,-2.1173816,2.638705,-1.6133506,0.4616537,1.3071275,-2.655043,NA12813,CEU,2
